,0_vaccineret_vaccinationen_forældre_vaccinationer,1_livmoderhalskræft_måske_forebyggelse_gør,2_sundhedsstyrelsen_sundhedsstyrelsens_lægeforeningen_forældre,3_kræft_livmoderhalsen_kræften_halskræft,4_hpv_vaccine_vaccination_papillomavirus,5_bivirkninger_hovedpine_svimmelhed_sygdom,6_kvinder_kvinderne_ældre_årige,7_bekæmpelse_kræftens_kræftsygdom_kvinder,8_undersøgelse_undersøgelsen_undersøgt_livmoderhalsen,9_sygdommen_sygdom_sygdomme_årsagen,10_læger_lægerne_sygdomme_sundhedsvæsenet,11_vaccinen_godkendt_vaccinationsprogrammet_vacciner,12_også_årige_drenge_gør,13_vaccinerede_hpvvaccinen_vaccinerne_undersøgelsen,14_sundhedsminister_sundhedsministeren_sundhedsordfører_vaccinationsprogrammet,15_kønsvorter_analkræft_kønssygdomme_sygdomme,16_kræftformer_kræftsygdom_kræfttilfælde_brystkræft,17_børnevaccinationsprogrammet_børnevaccinationsprogram_vaccinerne_analkræft,18_læge_lægen_lægerne_sundhed,19_overlæge_sundhedsstyrelsens_overlægen_gynækologisk
0,0.0,0.1146019329644711,0.0,0.0,0.06203738660916962,0.0,0.0,0.0,0.0,0.0,0.00398968028252866,0.0032779604945787476,0.10552319008890429,0.001134168554807272,0.0,0.0,0.09188169704283257,0.0,0.0,0.007630840813981222
1,0.0,0.11681377078257685,0.0,0.0004512791428023012,0.06969804530418443,0.07997843289060722,0.0,0.12780049455518966,0.0,0.0,0.0,0.06610152392058559,0.0014911466960974924,0.0,0.0,0.0,0.0,0.0,0.0,0.012109399877199545
2,0.10905932289683647,0.11704036648613035,0.0,0.0,0.06907591902947188,0.00118872439566321,0.09089117782008294,0.0024938385991265634,0.00632058409899998,0.0010379851352642511,0.0,0.06446090144121953,0.0,0.0,0.0,0.0,0.01634262966607349,0.004797308688395402,0.0,0.0017254996580688482
3,0.0,0.11443224339074624,0.02015599302200484,0.09889098247523287,0.0,0.003019043889779199,0.0,0.07204903568475005,0.0,0.0,0.030464548043257326,0.0,0.0,0.008459062662480024,0.10854824746112685,0.0,0.03210312331578552,0.01814556995321949,0.04055572178215134,0.019589210714213177
4,0.0,0.11241451589145864,0.0,0.0,0.0,0.0001914746066913325,0.07817542113317803,0.0,0.0,0.0,0.00311758906519768,0.0,0.007813772317076648,0.0010192717006543084,0.0,0.0,0.0,0.0,0.0,0.003173843358688451
5,0.012991738342919446,0.11557071140715697,0.0,0.1045962347974451,0.002113436697809036,0.00026401537960344534,0.081126401310743,0.11838451099571932,0.0,0.005785393025973537,0.0,0.06843529619355757,0.0,0.002688417482406457,0.0006724972605335362,0.0,0.0002810953550230979,0.0016389271067171621,0.02367362147247124,0.003528672598394162
6,0.11577366996345241,0.0,0.08809670268144619,0.09863559052598239,0.06010861687760255,0.0,0.0,0.0,0.0,0.0,0.1084227006157632,0.0608173553793725,0.0,0.0,0.0,0.09395997468694775,0.0,0.13193500779272174,0.0,0.0
7,0.0,0.11506064871281096,0.0,0.0,0.06578914052552444,0.0,0.07902309910300807,0.0,0.0,0.0,0.0,0.003203491790131986,0.005192165369246403,0.0016829262330249263,0.0,0.08981412906193016,0.0,0.008408264575808667,0.09167647245563906,0.11813264889762747
8,0.0,0.11424746325588894,0.0961216536137452,0.10056376901443914,0.0,0.0,0.0,0.0,0.0,0.010569909813820024,0.008250448228446021,0.0,0.0,0.0,0.09608694965030751,0.1126769378588808,0.11461679414934078,0.0,0.0,0.027242915421584878
9,0.0,0.0,8.210550496161092e-05,0.00012287870869627946,0.061032327328950337,0.00357400669300053,0.0,0.0,0.007716448037215663,0.016722610758493066,0.01512823401015093,0.0018011734459335695,0.0025892160039296874,0.0024348763392836722,0.0011335683972029415,0.10814278605883629,0.020646494284051436,0.0,0.027739822460112647,0.0015564673243327167
10,0.0,0.11621399012645259,0.0,0.0,0.0640938968408079,0.0,0.06906935101190313,0.11891008802379892,0.0,0.0,0.0,0.003514722684782071,0.10941952439796554,0.0,0.004801248771389745,0.007269283102567906,0.0,0.0,0.0,0.0
11,0.11579651877311761,0.0,0.08808973902246316,0.09749448594879694,0.06036111737796371,0.0,0.0,0.0,0.0,0.0,0.10940712597645712,0.061299418415778774,0.0,0.0009881567644917837,0.0,0.09461608282611529,0.0,0.14060102604773184,0.0,0.0
12,0.12530245961280614,0.11432856693094766,0.08814800745227494,0.0,0.0013381852048435319,0.0,0.08131067790061788,0.0,0.0,0.0,0.0,0.06399603238046248,0.005748284607212089,0.0033020583499212943,0.004407645245296713,0.10425995358444363,0.0,0.03696526418565906,0.002150640828000442,0.0
13,0.09511863530204982,0.11585462745028303,0.08812868171413112,0.10025244577906064,0.05707063900600847,0.0,0.078260943047258,0.0,0.0,0.0,0.0,0.0691045942632826,0.0,0.0016896648001034778,0.11355592871057794,0.0,0.0,0.022551094090538654,0.0,0.0004722353777979262
14,0.0968863891861347,0.0,0.0,0.09798979277040913,0.0,0.0,0.0,0.1154346537471342,0.0,0.0,0.0,0.06745761166182619,0.0,0.0,0.007971980350862402,0.0,0.16978133097445358,0.0,0.0,0.004673861300409112
15,0.0,0.11628805956768976,0.08873040325355767,0.10605625183567369,0.06129788276487695,0.0,0.0,0.0,0.0,0.0,0.0,0.07176152733616754,0.10349122767735595,0.0,0.015574503201218155,0.002105245044678702,0.0021340884918671756,0.0,0.0014846791394816157,0.0010656731016528424
16,0.0,0.0,0.08462508827537675,0.11509625885900451,0.0,0.0061253503338787275,0.0,0.11835032115056422,0.0,0.031108953706290396,0.003109609430068751,0.0,0.0005094288572915993,0.0,0.02488238333459477,0.0,0.025216309738389325,0.0,0.0010926278218678608,0.0
17,0.0034751004618425647,0.11503382004478338,0.0,0.0,0.003187163951845099,0.06648377219676113,0.07647205834948981,0.11801824010863876,0.0,0.09370816982920693,0.0,0.06797521131961282,0.0,0.0,0.007200591230706263,0.0,0.0,0.11251202228128401,0.0,0.0
18,0.09062538255621304,0.0,0.08137654687559749,0.0967053934869452,0.056533576719578156,0.0,0.0,0.0,0.0,0.0,0.10587615018563515,0.0,0.09271974611136856,0.10678564157624523,0.08844280033507998,0.0,0.11842406513316714,0.0,0.0,0.0
19,0.0,0.11649727998571768,0.011165457115201224,0.10278021316033684,0.0,0.0,0.07012770374239567,0.11829000204273164,0.0,0.10304003489294022,0.0019912574537042254,0.06988242312782844,0.0,0.0,0.03868900626401475,0.0,0.0,0.09967555746554334,0.0,0.01811275898638569
20,0.10324570930456525,0.11582745054853105,0.0005109994359227205,0.11402662606780647,0.06534400156661893,0.0,0.00944159612377222,0.0,0.03088085031170657,0.0,0.001614834301780576,0.06424988162536975,0.009109373755420019,0.0,0.0,0.0027243063347787712,0.0,0.0,0.04933442522737527,0.0
21,0.013457025729064435,0.11686309641162136,0.0874817863790928,0.10025262076601105,0.06233306737309183,0.0,0.07455633423250271,0.06535179539496569,0.0,0.1075594391290868,0.0,0.0698418352238969,0.0,0.004358957165390363,0.008478881155394875,0.0,0.0,0.005265184550245665,0.0,0.0
22,0.0037193136716496644,0.111920284714106,0.0,0.0,0.00690995062777143,0.00014846260421950446,0.005608666117294376,0.0024685474873110988,0.0,0.0,0.0,0.00020836254385336615,0.019400822199327573,0.0,0.042126625407422034,0.004869606770276771,0.0,0.0,0.0007336100670345022,0.004066377359127924
23,0.0907582536657156,0.11689754490909592,0.08358900795141018,0.0,0.05786992515850853,0.0,0.08159626960339048,0.0,0.0688233762659519,0.10368499103667897,0.107925323906279,0.0,0.0,0.0,0.0,0.0,0.0004843222208473202,0.0,0.0,0.0
24,0.0,0.11685573579295422,0.0,0.1018167882351116,0.06534064309784902,0.0,0.0,0.0017047903471142664,0.0,0.0,0.0,0.06781721858768586,0.0,0.0,0.09598815246083311,0.0,0.0,0.0,0.0,0.001467679155399585
25,0.0,0.0,0.0,0.10306965348649708,0.001953655317065003,0.0009088749703264667,0.0,0.0,0.0,0.0,0.0013749766812756745,0.068979387546298,0.10953812332431462,0.005189987012311312,0.00737574882942824,0.09048232850194424,0.007386473552658592,0.10515331399846443,0.0,0.0
26,0.0,0.11473237214816055,0.09688612747206793,0.10061584830583184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09187125892385935,0.10074839254677974,0.11586312783539807,0.0,0.0,0.02782789565945951
27,0.08839780646052153,0.11275559646771442,0.0,0.09918162932204316,0.0,0.0,0.0,0.0,0.0,0.0,0.10228827357652544,0.06665081406489035,0.10015483696198949,0.0,0.10122586697648657,0.0,0.07615817096752084,0.09744852919891647,0.08696535460210551,0.0
28,0.0,0.0,8.210550496161092e-05,0.00012287870869627946,0.061032327328950337,0.00357400669300053,0.0,0.0,0.007716448037215663,0.016722610758493066,0.01512823401015093,0.0018011734459335695,0.0025892160039296874,0.0024348763392836722,0.0011335683972029415,0.10814278605883629,0.020646494284051436,0.0,0.027739822460112647,0.0015564673243327167
29,0.0,0.11621399012645259,0.0,0.0,0.0640938968408079,0.0,0.06906935101190313,0.11891008802379892,0.0,0.0,0.0,0.003514722684782071,0.10941952439796554,0.0,0.004801248771389745,0.007269283102567906,0.0,0.0,0.0,0.0
30,0.0970098442741143,0.0,0.0,0.09793044537106756,0.0,0.0,0.0,0.11549252946507493,0.0,0.0,0.0,0.06750965465861122,0.0,0.0,0.007965705006625507,0.0,0.16978086725288768,0.0,0.0,0.0046739054000032206
31,0.0951870750000677,0.11603133093832341,0.08816270741189497,0.10023044107452962,0.05720723084217109,0.0,0.07840255301268209,0.0,0.0,0.0,0.0,0.06914263539082514,0.0,0.0016909087172885817,0.11360338884203319,0.0,0.0,0.022545384369469304,0.0,0.00045671114689350734
32,0.11579651877311761,0.0,0.08808973902246316,0.09749448594879694,0.06036111737796371,0.0,0.0,0.0,0.0,0.0,0.10940712597645712,0.061299418415778774,0.0,0.0009881567644917837,0.0,0.09461608282611529,0.0,0.14060102604773184,0.0,0.0
33,0.12530245961280614,0.11432856693094766,0.08814800745227494,0.0,0.0013381852048435319,0.0,0.08131067790061788,0.0,0.0,0.0,0.0,0.06399603238046248,0.005748284607212089,0.0033020583499212943,0.004407645245296713,0.10425995358444363,0.0,0.03696526418565906,0.002150640828000442,0.0
34,0.0,0.11628805956768976,0.08873040325355767,0.10605625183567369,0.06129788276487695,0.0,0.0,0.0,0.0,0.0,0.0,0.07176152733616754,0.10349122767735595,0.0,0.015574503201218155,0.002105245044678702,0.0021340884918671756,0.0,0.0014846791394816157,0.0010656731016528424
35,0.0,0.0,0.084627603982434,0.11507514433838963,0.0,0.006125019598511818,0.0,0.11832879407058851,0.0,0.031106125071210734,0.0031095070345259017,0.0,0.0005089203779278377,0.0,0.024877812266307538,0.0,0.02521795888592723,0.0,0.0010928839568171245,0.0
36,0.0034751004618425647,0.11503382004478338,0.0,0.0,0.003187163951845099,0.06648377219676113,0.07647205834948981,0.11801824010863876,0.0,0.09370816982920693,0.0,0.06797521131961282,0.0,0.0,0.007200591230706263,0.0,0.0,0.11251202228128401,0.0,0.0
37,0.0,0.11489017689143474,0.0,0.0,0.0637747233033409,0.0,0.08342211576452621,0.11830746053992632,0.0627344688855489,0.0,0.0,0.06837726444544653,0.0,0.0012181075203140882,0.0,0.09866493425220739,0.0,0.0,0.0,0.0
38,0.09047158085782477,0.0,0.08105700795898485,0.0,0.05672169037707018,0.0,0.0,0.0,0.0,0.0,0.10557863823798795,0.06412431030478817,0.09346460846736274,0.10643348401027827,0.08769429271917552,0.0,0.12046009618853888,0.0,0.0,0.0
39,0.1033454490120858,0.11580027307478684,0.0005096350808155543,0.11406832564777691,0.06548174670146166,0.0,0.00945316394947217,0.0,0.030893539591472265,0.0,0.0016125694686864563,0.06428440444474731,0.009129299640335138,0.0,0.0,0.0027306953216334378,0.0,0.0,0.049362657411307694,0.0
40,0.012346264230382839,0.11674593747021966,0.08679120293232859,0.099898099672238,0.062077717348242564,0.0,0.07231355190258267,0.11640124696930579,0.0,0.10606822955641654,0.0,0.06956299456385547,0.0,0.002825032458169449,0.008416261040269518,0.0,0.0,0.0047811856292338355,0.0,0.0
41,0.0,0.11649727998571768,0.011165457115201224,0.10278021316033684,0.0,0.0,0.07012770374239567,0.11829000204273164,0.0,0.10304003489294022,0.0019912574537042254,0.06988242312782844,0.0,0.0,0.03868900626401475,0.0,0.0,0.09967555746554334,0.0,0.01811275898638569
42,0.0907582536657156,0.11689754490909592,0.08358900795141018,0.0,0.05786992515850853,0.0,0.08159626960339048,0.0,0.0688233762659519,0.10368499103667897,0.107925323906279,0.0,0.0,0.0,0.0,0.0,0.0004843222208473202,0.0,0.0,0.0
43,0.01498493098219515,0.11404450236867876,0.002465004088155284,0.0,0.062107768475922163,0.0001273167773920413,0.0038753908438484523,0.0009199321270365315,0.0,0.0,0.0,0.07412827672307493,0.09769197604616413,0.0,0.013640347233893164,0.0,7.756959398923513e-05,0.11935155917178382,0.0,0.005284855224682587
44,0.0,0.11579371072872276,0.0,0.0,0.06654815419201698,0.0,0.07796714822091753,0.0,0.0,0.09555725739889212,0.0,0.07216017738293788,0.002564617969465588,0.0020501893495753197,0.0,0.09053002441899725,0.0,0.009013043087008213,0.08850312316926798,0.0
45,0.0,0.11685573579295422,0.0,0.1018167882351116,0.06534064309784902,0.0,0.0,0.0017047903471142664,0.0,0.0,0.0,0.06781721858768586,0.0,0.0,0.09598815246083311,0.0,0.0,0.0,0.0,0.001467679155399585
46,0.0,0.0,0.0,0.1034614543021679,0.001963084713126741,0.0009088810369732948,0.0,0.0,0.0,0.0,0.0013767380310645947,0.06922490951088263,0.10990627680038408,0.005192713871505423,0.007397029605313483,0.09066996834401682,0.007417414043832563,0.10531232120316882,0.0,0.0
47,0.0,0.11473237214850221,0.09688612747671436,0.1006158483285073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09187125892657368,0.10074839248021913,0.11586312777607476,0.0,0.0,0.027827895660065417
48,0.08839780646052153,0.11275559646771442,0.0,0.09918162932204316,0.0,0.0,0.0,0.0,0.0,0.0,0.10228827357652544,0.06665081406489035,0.10015483696198949,0.0,0.10122586697648657,0.0,0.07615817096752084,0.09744852919891647,0.08696535460210551,0.0
49,0.0,0.11621399012645259,0.0,0.0,0.0640938968408079,0.0,0.06906935101190313,0.11891008802379892,0.0,0.0,0.0,0.003514722684782071,0.10941952439796554,0.0,0.004801248771389745,0.007269283102567906,0.0,0.0,0.0,0.0
50,0.0,0.11621399012645259,0.0,0.0,0.0640938968408079,0.0,0.06906935101190313,0.11891008802379892,0.0,0.0,0.0,0.003514722684782071,0.10941952439796554,0.0,0.004801248771389745,0.007269283102567906,0.0,0.0,0.0,0.0
51,0.10332492570695513,0.11584430918614401,0.0005100298661386884,0.11413796053922155,0.06546116261108809,0.0,0.009452556978410544,0.0,0.030897756706493956,0.0,0.0016131100858734148,0.0642758958253597,0.00912630715534237,0.0,0.0,0.0027296033013256564,0.0,0.0,0.049370455607553335,0.0
52,0.01234658789799816,0.11655280564388425,0.08696608866177905,0.09979916416509889,0.061989538118869036,0.0,0.07217757212410274,0.11625494939013951,0.0,0.10610678306937057,0.0,0.06951523597561257,0.0,0.002818167136553468,0.0084291449053301,0.0,0.0,0.004779499714820878,0.0,0.0
53,0.003860997395903384,0.11247413181584101,0.0,0.0,0.004365984217254462,0.0003657815488266118,0.0038549150343300457,0.00258040031460448,0.0,0.0,0.0,0.0,0.016431053446397226,0.0,0.042559638819610474,0.005046204296791089,0.0,0.0,0.0,0.004331385402125021
54,0.0,0.11685573579295422,0.0,0.1018167882351116,0.06534064309784902,0.0,0.0,0.0017047903471142664,0.0,0.0,0.0,0.06781721858768586,0.0,0.0,0.09598815246083311,0.0,0.0,0.0,0.0,0.001467679155399585
55,0.0,0.11649727998571768,0.011165457115201224,0.10278021316033684,0.0,0.0,0.07012770374239567,0.11829000204273164,0.0,0.10304003489294022,0.0019912574537042254,0.06988242312782844,0.0,0.0,0.03868900626401475,0.0,0.0,0.09967555746554334,0.0,0.01811275898638569
56,0.0907582536657156,0.11689754490909592,0.08358900795141018,0.0,0.05786992515850853,0.0,0.08159626960339048,0.0,0.0688233762659519,0.10368499103667897,0.107925323906279,0.0,0.0,0.0,0.0,0.0,0.0004843222208473202,0.0,0.0,0.0
57,0.0,0.11621399012645259,0.0,0.0,0.0640938968408079,0.0,0.06906935101190313,0.11891008802379892,0.0,0.0,0.0,0.003514722684782071,0.10941952439796554,0.0,0.004801248771389745,0.007269283102567906,0.0,0.0,0.0,0.0
58,0.0,0.11712430036056955,0.014080319840972043,0.10503308815350704,0.06529448346277877,0.0,0.0,0.0011818490520378244,0.0,0.0,0.0,0.0726683195848456,0.09474593192597909,0.0,0.0,0.008939292129962098,0.0,0.001190235394460705,0.0,0.026507865665197628
59,0.09514801805280544,0.11670157522662217,0.0,0.0,0.0,0.0,0.07576231563656177,0.12007888175080032,0.0,0.1048809146388545,0.0,0.0663718047345719,0.0,0.0,0.004778223104806187,0.0,0.0,0.0010221335233600542,0.0,0.009590638078777485
60,0.0037193136716496644,0.111920284714106,0.0,0.0,0.00690995062777143,0.00014846260421950446,0.005608666117294376,0.0024685474873110988,0.0,0.0,0.0,0.00020836254385336615,0.019400822199327573,0.0,0.042126625407422034,0.004869606770276771,0.0,0.0,0.0007336100670345022,0.004066377359127924
61,0.10324570930456525,0.11582745054853105,0.0005109994359227205,0.11402662606780647,0.06534400156661893,0.0,0.00944159612377222,0.0,0.03088085031170657,0.0,0.001614834301780576,0.06424988162536975,0.009109373755420019,0.0,0.0,0.0027243063347787712,0.0,0.0,0.04933442522737527,0.0
62,0.013490586224630076,0.11697973418019492,0.08761315633340863,0.10054781720999457,0.0625863895475463,0.0,0.07475751411891522,0.06547871765600308,0.0,0.10772545025181841,0.0,0.07000773192352684,0.0,0.00437464366611006,0.008504421270977473,0.0,0.0,0.005284844196217858,0.0,0.0
63,0.0907582536657156,0.11689754490909592,0.08358900795141018,0.0,0.05786992515850853,0.0,0.08159626960339048,0.0,0.0688233762659519,0.10368499103667897,0.107925323906279,0.0,0.0,0.0,0.0,0.0,0.0004843222208473202,0.0,0.0,0.0
64,0.0,0.11685573579295422,0.0,0.1018167882351116,0.06534064309784902,0.0,0.0,0.0017047903471142664,0.0,0.0,0.0,0.06781721858768586,0.0,0.0,0.09598815246083311,0.0,0.0,0.0,0.0,0.001467679155399585
65,0.0,0.11649727998571768,0.011165457115201224,0.10278021316033684,0.0,0.0,0.07012770374239567,0.11829000204273164,0.0,0.10304003489294022,0.0019912574537042254,0.06988242312782844,0.0,0.0,0.03868900626401475,0.0,0.0,0.09967555746554334,0.0,0.01811275898638569
66,0.11082780959791878,0.11548221818329112,0.0,0.09983224094092667,0.06029729297968798,0.0014804310718841904,0.0938401267160213,0.0,0.08227625009351003,0.0,0.0,0.06340351203396685,0.005229515605298673,0.0,0.0,0.0,0.0,0.10179032069303526,0.0,0.11966855279735733
67,0.11829226583569813,0.11647534088786679,0.0,0.0,0.06007013420972425,0.0,0.08177888145104877,0.0,0.0,0.0,0.0,0.0640831922313569,0.007597181584554753,0.0,0.002535676846343743,0.09396161864973106,0.0,0.0006614539900772071,0.13791858540254084,0.0
68,0.0,0.11397419056361749,0.0,0.1024219135631926,0.0009380200368730045,0.0,0.07248595724671926,0.045490979159813816,0.0,0.0,0.0,0.0,0.0017793006226738965,0.0,0.0,0.0,0.222729605050398,0.0,0.0,0.0
69,0.0,0.0,0.0,0.10914801783080284,0.0,0.0,0.0,0.1218320849754488,0.0,0.0,0.0,0.0,0.09654329429531616,0.0,0.0,0.0,0.012826114051009875,0.0,0.0,0.0
70,0.0,0.11251908146574677,0.0,0.10344439609878871,0.00015663332741956397,0.0,0.0,0.12591362410810675,0.0,0.11208857973922134,0.011336003561694083,0.0,0.007696614184357812,0.0,0.0,0.0,0.009634759548585996,0.0012767072316554075,0.01979990859467311,0.0
71,0.09575370008807801,0.11457985954355261,0.0,0.0,0.057055399599556536,0.0,0.07641095213577907,0.12059165110307515,0.0,0.0,0.0,0.06165311325779857,0.008124706442055558,0.0,0.0,0.1054999689190198,0.0,0.0,0.0,0.0
72,0.0,0.11337220689020595,0.0012911735353090213,0.10851000526245297,0.0,0.0,0.0,0.0757974494448669,0.0,0.0031851883449072905,0.0,0.0,0.0,0.0,0.0,0.0,0.06562770450705185,0.0,0.008904037626980894,0.0
73,0.09362227974453603,0.11565852805441214,0.0847099723991299,0.0,0.06081180060649372,0.0,0.07605480935237845,0.0,0.0017041410504398445,0.0015672426266562774,0.0,0.06441530324670396,0.09246527602834269,0.004942261538330673,0.0,0.10200848028654802,0.0,0.04617302232257369,0.05726844467969187,0.0
74,0.08932097635384173,0.11549863489537283,0.0825499032115837,0.0,0.05880581671621574,0.004858994083618813,0.08935507025282652,0.0,0.011068867490626636,0.03253112678073715,0.0,0.0,0.0,0.0,0.0,0.1055075262605209,0.0,0.08996895943368767,0.01639680978611542,0.0065501341498721164
75,0.0,0.000567449053859195,0.0040423192739248185,0.10091584376320452,0.0,0.0,0.07227421926416444,0.1281301910864219,0.0,0.1041986955276152,0.019946317624943616,0.0,0.0,0.0,0.0,0.0,0.02341347344283527,0.0,0.029118789427359654,0.0023829919963479253
76,0.11595939765022031,0.11319089163243962,0.0,0.09875348471313602,0.0002188567025507073,0.0,0.09204421156557693,0.11645030100588889,0.0009101423255401952,0.0,0.0026326186566349844,0.0,0.10351412014918371,0.0009389072996694206,0.0015655378922203517,0.0,0.0,0.0033622024052768575,0.0,0.0
